,EIN,tax_pd,contributed_rev,earned_program_service_rev,total_rev,total_exp,gross_rev,Source,45_of_Gross_max_12m,45_of_Earned_max_12m,100_of_Earned_upto_45_Gross_max_12m,NAME,STATE,NAICS,NTEEFINAL
334639,272098431,201712,1136284,1479756,2616040,2434463,2616040,2019-990,1177218.0,665890.2000000001,12000000,MUSIC & MEMORY INC,NY,711130.0,A68
334678,43553932,201812,0,0,2022,13919,2022,2019-990,909.9,0.0,0,CHARLES SCHLUETER FOUNDATION INC,MA,711130.0,A68
334700,710915129,201706,14360,0,32942,8685,92863,2019-990,41788.35,0.0,0,FULLERTON HISTORIC THEATRE FOUNDATION,CA,711100.0,A61
334720,311136226,201904,19125,56125,96378,126360,96378,2019-990,43370.1,25256.25,12000000,FAIRBORN MUSIC CLUB INC,OH,711130.0,A68
334780,820386992,201812,70246,380365,470776,516357,480933,2019-990,216419.85,171164.25,12000000,CARROUSEL PLAYERS OF THE COEUR D ALENE SUMMER THEATRE INC,ID,711110.0,A65
334802,911886480,201810,685880,107761,901346,627990,908995,2019-990,409047.75,48492.450000000004,107761,ORCAS ISLAND CHAMBER MUSIC FESTIVAL,WA,711130.0,A6C
334803,362935678,201906,7182,0,7182,6342,7182,2019-990,3231.9,0.0,0,LITHUANIAN OPERA COMPANY,IL,711130.0,A6A
334828,630744601,201906,119594,656787,866167,837476,904094,2019-990,406842.3,295554.15,12000000,CHILDRENS DANCE FOUNDATION,AL,711120.0,A62
334837,263228411,201904,2000,332450,334450,334450,334450,2019-990,150502.5,149602.5,12000000,INDIANA FALUN DAFA ASSOCIATION INCORPORATED,IN,711100.0,A60
334951,223612092,201904,0,379794,405899,402864,430365,2019-990,193664.25,170907.30000000002,12000000,NEW JERSEY FOUNDATION FOR DANCE AND THEATRE ARTS,NJ,711120.0,A62
335058,356047823,201904,0,130990,130990,142320,130990,2019-990,58945.5,58945.5,12000000,SWEET ADELINES INTERNATIONAL,WV,711130.0,A6B
335127,741941943,201808,1093099,895790,1990014,2009409,1990014,2019-990,895506.3,403105.5,12000000,ENSEMBLE THEATER,TX,711110.0,A65
335245,20446924,201906,1250,0,15348,3775,342472,2019-990,154112.4,0.0,0,LONDONDERRY FRIENDS OF MUSIC,NH,711130.0,A68
335371,562288360,201812,50291,101902,152193,88675,152193,2019-990,68486.85,45855.9,12000000,FRENETICORE,TX,711100.0,A60
335409,850263324,201810,52455,174423,226880,210779,226880,2019-990,102096.0,78490.35,12000000,VORTEX INC,NM,711110.0,A65
335461,270705026,201812,319040,0,328118,404469,328118,2019-990,147653.1,0.0,0,RISER FOUNDATION,TN,711130.0,A68
335504,610153025,201812,0,705292,8315712,3649350,24848992,2019-990,11182046.4,317381.4,705292,CAVE HILL INVESTMENT COMPANY,KY,711100.0,A60
335692,521688994,201906,39828,209165,267382,284026,291406,2019-990,131132.7,94124.25,12000000,CHESAPEAKE YOUTH SYMPHONY ORCHESTRA,MD,711130.0,A69
335694,311225154,201812,609561,406224,1052782,1262662,1108261,2019-990,498717.45,182800.80000000002,406224,AMERICAN CABARET THEATRE INC,IN,711110.0,A65
335706,351268675,201812,160626,1752687,1919205,1662891,1919205,2019-990,863642.25,788709.15,12000000,HAPPINESS BAG PLAYERS INC,IN,711110.0,A65
335736,743222023,201812,5763,189126,223463,200685,256750,2019-990,115537.5,85106.7,12000000,ZIONSVILLE SHOWCHOIRS INC,IN,711100.0,A60
335806,546045072,201904,63071,876484,1197268,956272,1197268,2019-990,538770.6,394417.8,12000000,LITTLE THEATRE OF ALEXANDRIA INC,VA,711110.0,A65
336073,300127559,201906,79744,117895,205954,252355,218803,2019-990,98461.35,53052.75,12000000,MARTIN THEATER INC,FL,711110.0,A65
336077,461513558,201905,79917,90226,205041,247195,213726,2019-990,96176.7,40601.700000000004,90226,BALLET VERO BEACH INC,FL,711120.0,A63
336125,274348359,201812,270098,136028,422878,441660,422878,2019-990,190295.1,61212.6,136028,THE HAYMARKET OPERA COMPANY NFP,IL,711130.0,A6A
336127,263334479,201906,105058,47862,158475,152199,158961,2019-990,71532.45,21537.9,47862,SONOMA BACH,CA,711130.0,A68
336159,260369919,201905,228411,0,256342,261836,263158,2019-990,118421.1,0.0,0,PARENT BOOSTER USA INC,IA,711130.0,A68
336236,521937135,201906,35537,35544,71095,69587,71095,2019-990,31992.75,15994.800000000001,12000000,ATHOLTON HIGH SCHOOL MUSIC BOOSTERS,MD,711130.0,A6C
336260,364593447,201812,90170,0,90246,248003,90246,2019-990,40610.700000000004,0.0,0,ORPHEUM THEATRE OF GALESBURG IL NFP INC,IL,711110.0,A65
336492,942740963,201806,287514,133019,443357,409195,447697,2019-990,201463.65,59858.55,133019,KITKA INC,CA,711130.0,A6B
336629,314153535,201612,0,18879,59249,23681,70298,2019-990,31634.100000000002,8495.550000000001,18879,COLUMBUS MAENNERCHOR,OH,711130.0,A6B
336770,742818729,201907,59719,25626,91519,99701,91519,2019-990,41183.55,11531.7,25626,TAOS CHAMBER MUSIC GROUP,NM,711130.0,A6C
336819,811325095,201812,6191,14161,20608,25106,20608,2019-990,9273.6,6372.45,12000000,WARREN COUNTY THEATRE PROJECT INC,OH,711110.0,A65
336832,990210166,201810,457283,168098,636787,439191,637557,2019-990,286900.65,75644.1,168098,HAWAII ACADEMY OF RECORDING ARTS,HI,711130.0,A68
336877,592029354,201906,5530,0,5543,0,5543,2019-990,2494.35,0.0,0,CONCERT ASSOCIATION OF FLORIDA INC,FL,711100.0,A60
336919,223562765,201812,40955,26706,67661,68210,67661,2019-990,30447.45,12017.7,26706,CAMDEN COUNTY EMERALD SOCIETY PIPES AND DRUMS INC,NJ,711130.0,A6C
337136,364700566,201809,444526,248292,699723,745068,706145,2019-990,317765.25,111731.40000000001,248292,MILL CITY SUMMER OPERA,MN,711130.0,A6A
337151,203563472,201809,38824,77068,115987,89332,115987,2019-990,52194.15,34680.6,12000000,AMERICAN MODERN ENSEMBLE,NY,711130.0,A6C
337172,204218706,201812,1877116,28779,2001183,2346055,2449717,2019-990,1102372.6500000001,12950.550000000001,28779,ELLIS MARSALIS CENTER FOR MUSIC INC,LA,711130.0,A68
337217,472053122,201809,221951,498029,739053,848670,739159,2019-990,332621.55,224113.05000000002,12000000,KEY WEST THEATER AND COMMUNITY STAGE,FL,711110.0,A65
337221,752130927,201809,139456,150275,314731,352279,314731,2019-990,141628.95,67623.75,12000000,PEGASUS THEATRE INC,TX,711110.0,A65
337257,742420367,201812,321849,109958,450957,418265,463128,2019-990,208407.6,49481.1,109958,AUSTIN SHAKESPEARE FESTIVAL CO INC,TX,711110.0,A65
337284,223277226,201812,0,60377,60478,48610,60478,2019-990,27215.100000000002,27169.65,12000000,JAMES ADRIAN MUSIC COMPANY INC,NJ,711130.0,A68
337317,942736124,201812,0,0,0,0,0,2019-990,0.0,0.0,0,BELROSE PERFORMING ARTS CENTER,CA,711110.0,A65
337318,431675502,201804,46184,0,46184,47676,46184,2019-990,20782.8,0.0,0,COLUMBIA CIVIC ORCHESTRA INC,MO,711130.0,A69
337327,260843685,201812,217663,0,217663,218197,217663,2019-990,97948.35,0.0,0,VOLUNTEER KANSAS INC,KS,711130.0,A68
337645,237162022,201906,54967,0,85109,98087,124762,2019-990,56142.9,0.0,0,CENTRAL BUCKS WEST BAND PARENTS ASSOC INC,PA,711130.0,A6C
337649,10414054,201809,71348,232272,405402,386273,514627,2019-990,231582.15,104522.40000000001,12000000,CURTAIN UP ENTERPRISES INC,ME,711110.0,A65
337734,521541578,201906,207487,26555,234070,115268,234070,2019-990,105331.5,11949.75,26555,BALTIMORE CLASSICAL GUITAR SOCIETY,MD,711130.0,A68
337741,593490267,201812,439615,0,439615,465138,439615,2019-990,197826.75,0.0,0,FLYING SAUCER PRESENTS INC,FL,711110.0,A65
337771,510448351,201906,305775,241482,547257,433339,547257,2019-990,246265.65,108666.90000000001,241482,CHAMBER MUSIC SAN FRANCISCO,CA,711130.0,A6C
337786,530208364,201809,860662,0,860662,860662,860662,2019-990,387297.9,0.0,0,NATIONAL SYMPHONY ORCHESTRA ASSOCIATION OF WASHINGTON D C,DC,711130.0,A69
337819,530237707,201809,1728110,0,1728110,1728110,1728110,2019-990,777649.5,0.0,0,WASHINGTON NATIONAL OPERA,DC,711130.0,A6A
337826,870438290,201809,991577,69124,1064598,828381,1066568,2019-990,479955.60000000003,31105.8,69124,GINA BACHAUER INTERNATIONAL PIANO FOUNDATION,UT,711110.0,A65
337891,752942982,201812,230484,77370,308653,294698,311154,2019-990,140019.30000000002,34816.5,77370,ROVER DRAMAWERKS,TX,711110.0,A65
337932,760315755,201906,41412,65565,107049,93061,107049,2019-990,48172.05,29504.25,12000000,AMBASSADORS INTERNATIONAL BALLET FOLKLORICO INC,TX,711120.0,A62
337959,742503031,201809,260900,31434,299321,283107,299321,2019-990,134694.45,14145.300000000001,31434,KIM ROBARDS DANCE INC,CO,711120.0,A62
337974,461228251,201809,158521,134177,292698,288759,292698,2019-990,131714.1,60379.65,12000000,CENTER FOR NEW MUSIC SAN FRANCISCO INC,CA,711130.0,A68
337999,870669814,201812,201646,464708,666820,638905,671213,2019-990,302045.85000000003,209118.6,12000000,MOUNTAIN TOWN STAGES,UT,711100.0,A61
338009,352172332,201710,41800,18872,60674,49175,60674,2019-990,27303.3,8492.4,18872,UTAH THEATRE FESTIVAL CORPORATION,UT,711110.0,A65
338017,440552079,201903,505307,861907,1704652,4442002,4440509,2019-990,1998229.05,387858.15,861907,STARLIGHT THEATRE ASSOCIATION OF KANSAS CITY INC,MO,711100.0,A61
338045,132759292,201809,77470,0,77692,193140,77692,2019-990,34961.4,0.0,0,GROUP I ACTING COMPANY INC,NY,711110.0,A65
338092,270388096,201903,157733,167967,325700,294948,325700,2019-990,146565.0,75585.15000000001,12000000,MORE THAN MUSIC INC,CO,711130.0,A68
338231,41469520,201812,27510,34652,99247,156088,252488,2019-990,113619.6,15593.4,34652,THEATRE OWNERS OF NEW ENGLAND INC,MA,711110.0,A65
338416,556035283,201812,8420,733367,741787,769093,741787,2019-990,333804.15,330015.15,12000000,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,WV,711110.0,A65
338475,202736597,201903,207833,0,207909,232020,207909,2019-990,93559.05,0.0,0,THREE STRAND CORD INCORPORATED,FL,711130.0,A68
338625,237172087,201809,307612,235237,753899,692530,761077,2019-990,342484.65,105856.65000000001,235237,MOZART FESTIVAL ASSOCIATION,CA,711130.0,A68
338635,752952031,201812,100241,129606,231601,338913,231601,2019-990,104220.45,58322.700000000004,12000000,LYRIC PREFORMING ARTS COMPANY,TX,711100.0,A60
338877,200042504,201712,155843,173123,328966,311701,328966,2019-990,148034.7,77905.35,12000000,SOUTHERN COLORADO THEATRE COMPANY,CO,711110.0,A65
338884,237443051,201808,62460,26135,121646,147283,215955,2019-990,97179.75,11760.75,26135,AEOLIAN CHAMBER PLAYERS INC,NY,711130.0,A6C
338905,232112492,201806,50172,358181,443604,442534,443604,2019-990,199621.80000000002,161181.45,12000000,BRANDYWINE BALLET CO,PA,711120.0,A63
338911,820500942,201812,63679,162420,226099,223899,226099,2019-990,101744.55,73089.0,12000000,MUSIC THEATRE OF IDAHO INC,ID,711110.0,A65
339001,380478790,201903,453487,241,468853,444264,513221,2019-990,230949.45,108.45,241,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,MI,711130.0,A68
339116,208412415,201906,208144,28389,266652,271138,266652,2019-990,119993.40000000001,12775.050000000001,28389,CLASSICAL THEATRE COMPANY,TX,711110.0,A65
339186,300218048,201812,47602,0,87745,107289,92607,2019-990,41673.15,0.0,0,GIBSON COUNTY THEATRE COMPANY INC,IN,711110.0,A65
339191,592230097,201809,818220,328697,1148088,1119143,1148088,2019-990,516639.60000000003,147913.65,328697,FANTASY THEATRE FACTORY INC,FL,711110.0,A65
339398,133548252,201812,857693,36500,894193,909344,894193,2019-990,402386.85000000003,16425.0,36500,OPUS DANCE THEATRE AND COMMUNITY SERVICES INC,NY,711120.0,A62
339405,364246321,201812,568842,76327,649004,512218,649004,2019-990,292051.8,34347.15,76327,KUUMBA LYNX,IL,711100.0,A60
339477,752110508,201812,0,120,220907,209280,409783,2019-990,184402.35,54.0,120,K J T AUDITORIUM INC,TX,711100.0,A61
339525,363336499,201809,100837,0,118324,369096,122779,2019-990,55250.55,0.0,0,MINNESOTA BLUEGRASS AND OLD TIME MUSIC ASSOCIATION,MN,711130.0,A68
339618,860785769,201808,148219,960,220391,227701,293499,2019-990,132074.55000000002,432.0,960,DANCE MOTION PERFORMING COMPANY INC,AZ,711120.0,A62
339668,474981407,201808,8758,58804,67565,63586,67565,2019-990,30404.25,26461.8,12000000,CHAMBER MUSIC ON THE HILL,NC,711130.0,A6C
339695,363557119,201808,54173,203062,258862,257082,258862,2019-990,116487.90000000001,91377.90000000001,12000000,KATHA DANCE THEATRE,MN,711120.0,A62
339833,954589175,201812,165000,962789,1129711,1248695,1129711,2019-990,508369.95,433255.05,12000000,PLAYHOUSE DISTRICT ASSOCIATION,CA,711100.0,A61
339845,363000868,201808,352894,259340,634993,637001,721687,2019-990,324759.15,116703.0,259340,PIVEN THEATRE WORKSHOP,IL,711110.0,A65
339905,454460685,201808,7500,398720,406222,382159,406222,2019-990,182799.9,179424.0,12000000,RIVERDALE CHILDRENS THEATRE INC,NY,711110.0,A65
339909,134280268,201808,48072,29998,78070,113546,78070,2019-990,35131.5,13499.1,29998,AMERICAN CONTEMPORARY BALLET INC,CA,711120.0,A63
339928,570788169,201808,283005,671349,956489,1007115,956489,2019-990,430420.05,302107.05,12000000,CENTRE STAGE SOUTH CAROLINA,SC,711110.0,A65
339935,952122508,201808,1201051,639212,1944325,2239433,2121344,2019-990,954604.8,287645.4,639212,OJAI FESTIVALS LTD,CA,711130.0,A68
339946,431394929,201808,195619,42116,254210,253120,261982,2019-990,117891.90000000001,18952.2,42116,PRISON PERFORMING ARTS,MO,711110.0,A65
339953,742217829,201805,45796,21030,97450,90184,97450,2019-990,43852.5,9463.5,21030,CORPUS CHRISTI CHAMBER MUSIC SOCIETY INC,TX,711130.0,A6C
339956,861125090,201808,218962,256065,478002,472860,478002,2019-990,215100.9,115229.25,12000000,WILLIAMSTON THEATRE,MI,711110.0,A65
339960,581249295,201808,86970,347212,450558,452165,455071,2019-990,204781.95,156245.4,12000000,ATLANTA YOUNG SINGERS OF CALLANWOLDE INC,GA,711130.0,A6B
339964,363385517,201905,1829,568178,570007,607372,570007,2019-990,256503.15,255680.1,12000000,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,IL,711130.0,A68
339990,240588985,201612,0,15805,228550,224974,867736,2019-990,390481.2,7112.25,15805,GESANG VEREIN HARMONIA,PA,711130.0,A68
340084,561445383,201806,2302682,3150265,5558653,6022246,6003036,2019-990,2701366.2,1417619.25,12000000,CAROLINA BALLET INC,NC,711120.0,A63
340101,421125849,201812,4819,57049,61979,60771,61979,2019-990,27890.55,25672.05,12000000,STARLIGHTERS II INC,IA,711110.0,A65
340156,752303405,201808,76068,152149,269672,212359,275396,2019-990,123928.2,68467.05,12000000,DALLAS BALLET COMPANY,TX,711120.0,A62
340188,232084029,201808,298635,237645,558711,588743,558899,2019-990,251504.55000000002,106940.25,237645,GRETNA PRODUCTIONS INC,PA,711110.0,A65
340193,741166905,201808,446293,580741,1134821,1304587,1134821,2019-990,510669.45,261333.45,12000000,SAN ANTONIO LITTLE THEATRE INC,TX,711110.0,A65
340211,363298168,201808,1256036,20070,1388739,1606777,1400883,2019-990,630397.35,9031.5,20070,STORYCATCHERS THEATRE,IL,711110.0,A65
340216,463692906,201812,808506,0,823852,654842,850507,2019-990,382728.15,0.0,0,CAN D AID,CO,711130.0,A68
340235,450476945,201812,506338,231849,739509,655335,739509,2019-990,332779.05,104332.05,231849,SUNDOG THEATER INC,NY,711110.0,A65
340249,237392140,201808,642038,360095,1007523,1006460,1007523,2019-990,453385.35000000003,162042.75,360095,ILLUSION THEATER AND SCHOOL INC,MN,711110.0,A65
340266,846037716,201809,1176636,630592,1845472,1966223,2014625,2019-990,906581.25,283766.4,630592,ASCEND PERFORMING ARTS INC,CO,711130.0,A6C
340312,680065565,201808,12004,119567,131571,127803,131571,2019-990,59206.950000000004,53805.15,12000000,CONTRA COSTA CHILDRENS CHORUS,CA,711130.0,A6B
340390,222268202,201808,20901,249136,270037,285489,270037,2019-990,121516.65000000001,112111.2,12000000,FRANKLIN VILLAGERS BARN THEATRE INC 44108,NJ,711110.0,A65
340399,222477781,201903,0,177110,177110,182266,177110,2019-990,79699.5,79699.5,12000000,JOSEPH A FERKO STRING BAND INC,PA,711130.0,A6C
340517,651040048,201808,1297360,1520493,3021448,3178978,3091867,2019-990,1391340.1500000001,684221.85,12000000,PALM BEACH DRAMAWORKS INC,FL,711110.0,A65
340526,271668731,201812,92531,56709,170931,157569,256953,2019-990,115628.85,25519.05,56709,DANCE DISCOVERY FOUNDATION,CA,711120.0,A62
340529,953668157,201806,25750,113800,168280,208060,182780,2019-990,82251.0,51210.0,12000000,SAN DIEGO CIVIC DANCE ASSOCIATION INC,CA,711120.0,A62
340548,237354963,201808,1471280,419448,1963111,2566022,2005725,2019-990,902576.25,188751.6,419448,CHICAGO OPERA THEATER,IL,711130.0,A6A
340554,591950683,201808,267912,770271,1156632,1150558,1179053,2019-990,530573.85,346621.95,12000000,THEATRE WINTER HAVEN INC,FL,711110.0,A65
340578,741399316,201812,455,0,32676,16039,123388,2019-990,55524.6,0.0,0,HARMONIE HALL,TX,711130.0,A68
340628,261329665,201808,149022,394093,569714,553813,569714,2019-990,256371.30000000002,177341.85,12000000,YELLOW TREE THEATRE,MN,711110.0,A65
340641,431257970,201808,111248,0,112639,398460,112639,2019-990,50687.55,0.0,0,ROBIDOUX RESIDENT THEATRE INC,MO,711110.0,A65
340694,455544176,201808,27124,339250,367621,383395,371330,2019-990,167098.5,152662.5,12000000,TOMORROW YOUTH REPERTORY,CA,711110.0,A65
340707,911707113,201808,209283,292753,489799,440393,522583,2019-990,235162.35,131738.85,12000000,FREEHOLD THEATRE LAB STUDIO A WA CORPORATION,WA,711110.0,A65
340733,331013499,201812,0,0,0,338236,0,2019-990,0.0,0.0,0,ROGUE THEATRE,OR,711110.0,A65
340751,462717193,201806,124036,1410002,1534038,1508897,1534038,2019-990,690317.1,634500.9,12000000,ODYSSEY OPERA OF BOSTON INC,MA,711130.0,A6A
340838,330380212,201808,67381,263558,325630,332979,348335,2019-990,156750.75,118601.1,12000000,SOUTH ORANGE COUNTY COMMUNITY THEATRE,CA,711110.0,A65
340909,741763612,201808,107500,0,107500,133463,107500,2019-990,48375.0,0.0,0,JAZZ EDUCATION INC,TX,711130.0,A68
340927,560637463,201812,316956,19625,504645,657790,504645,2019-990,227090.25,8831.25,19625,MORAVIAN MUSIC FOUNDATION INC,NC,711130.0,A68
340932,134161658,201806,96072,332898,428979,561997,428979,2019-990,193040.55000000002,149804.1,12000000,ARC STAGES INC,NY,711100.0,A61
341035,270449349,201806,40316,42457,85605,88026,88645,2019-990,39890.25,19105.65,12000000,THEATREWORKS COMMUNITY PLAYERS INC,VA,711110.0,A65
341210,596173059,201808,110463,33773,144236,128653,144236,2019-990,64906.200000000004,15197.85,33773,PINELLAS YOUTH SYMPHONY INC,FL,711130.0,A69
341337,473893125,201805,22350,126268,148618,148470,148618,2019-990,66878.1,56820.6,12000000,HOPE N MUSIC INC,NC,711130.0,A68
341385,942597822,201806,171741,59488,231244,245262,231244,2019-990,104059.8,26769.600000000002,59488,SCHOLA CANTORUM INC,CA,711130.0,A68
341400,330920275,201812,18880,0,33897,30661,130768,2019-990,58845.6,0.0,0,LOS ANGELES JAZZ INSTITUTE,CA,711130.0,A6C
341463,10541597,201812,6000,338289,344289,234309,344289,2019-990,154930.05000000002,152230.05000000002,12000000,MAINE TRADITIONAL MUSIC ASSOCIATION,ME,711130.0,A68
341482,770029401,201806,671861,537890,1209905,1181179,1209905,2019-990,544457.25,242050.5,537890,SAN JOSE STAGE COMPANY,CA,711110.0,A65
341512,593658167,201812,168077,366918,549025,534327,549025,2019-990,247061.25,165113.1,12000000,CENTRAL FLORIDA BALLET INC,FL,711120.0,A63
341534,651151715,201812,6155,313132,319287,325911,319287,2019-990,143679.15,140909.4,12000000,AMERICAN CHILDRENS ORCHESTRAS FOR PEACE INC,FL,711130.0,A69
341652,226062643,201807,4925,216612,221537,261928,221537,2019-990,99691.65000000001,97475.40000000001,12000000,HADDONFIELD PLAYS AND PLAYERS,NJ,711110.0,A65
341654,363237199,201812,32063,36711,73899,53321,74804,2019-990,33661.8,16519.95,12000000,COUNTRY THEATRE WORKSHOP,IL,711110.0,A65
341664,660468367,201812,0,7826,7826,14277,7826,2019-990,3521.7000000000003,3521.7000000000003,12000000,PRODUCIONES CONTRAPARTE INC,FL,711100.0,A60
341691,396056460,201805,137442,0,201714,356539,212106,2019-990,95447.7,0.0,0,THE WISCONSIN PHILHARMONIC INC,WI,711130.0,A69
341745,412098775,201812,68003,230964,298967,298967,298967,2019-990,134535.15,103933.8,12000000,PROJECT DANCE FOUNDATION,NC,711120.0,A62
341758,640936269,201812,153057,231751,454031,446214,454031,2019-990,204313.95,104287.95,12000000,DESOTO FAMILY THEATRE INC,MS,711110.0,A65
341762,364535637,201812,320334,95191,429711,335911,431561,2019-990,194202.45,42835.950000000004,95191,DELAWARE SHAKESPEARE FESTIVAL INC,DE,711100.0,A60
341765,900773722,201812,49046,92923,143788,136988,143788,2019-990,64704.6,41815.35,12000000,ALLENS COMMUNITY THEATRE,TX,711110.0,A65
341776,237441818,201808,649515,744787,1645200,1753617,2473660,2019-990,1113147.0,335154.15,744787,CHEMUNG COUNTY PERFORMING ARTS INC,NY,711100.0,A61
341777,680511235,201812,75429,171215,252745,354602,252745,2019-990,113735.25,77046.75,12000000,ISLAND ETC,TX,711100.0,A60
341998,262303809,201806,3474667,0,3474667,3474667,3474667,2019-990,1563600.1500000001,0.0,0,PERFORMANCE ACADEMY EASTLAND,OH,711100.0,A60
342127,630642719,201808,60000,83499,143499,143567,143499,2019-990,64574.55,37574.55,12000000,SOUTH BALDWIN COMMUNITY THEATRE,AL,711110.0,A65
342131,356044071,201812,486143,50425,540509,533259,550569,2019-990,247756.05000000002,22691.25,50425,INTERNATIONAL FRIENDSHIP GARDENS MUSIC FESTIVAL INC,IN,711130.0,A68
