,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
454280,473721367,2015,BARN STAGE COMPANY INC,BARN STAGE COMPANY INC,CA,711110.0,A65
454357,473728883,2018,SOUTH HOLLAND MASTER CHORALE,SOUTH HOLLAND MASTER CHORALE,IL,711130.0,A6B
454394,473731904,2017,CARE MUSICAL & ART EXCHANGE INC,CARE MUSICAL & ART EXCHANGE INC,CA,711130.0,A68
454484,473740123,2018,MOUNTAIN THEATER ALLIANCE,MOUNTAIN THEATER ALLIANCE,CA,711110.0,A65
454505,473741636,2019,COLLECTED OBJECTS INC,COLLECTED OBJECTS INC,NY,711100.0,A60
454547,473745021,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,ND,711120.0,A62
454559,473745610,2018,CLAYTON JAZZ FESTIVAL INC,CLAYTON JAZZ FESTIVAL INC,NY,711130.0,A6C
454615,473752686,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
454636,473754729,2019,FAIRFAX WIND SYMPHONY,FAIRFAX WIND SYMPHONY,VA,711130.0,A69
454641,473755038,2019,EDVARD GRIEG SOCIETY OF AMERICA,EDVARD GRIEG SOCIETY OF AMERICA,FL,711100.0,A60
454644,473755163,2018,SO MO CO COMMUNITY THEATER INC,SO MO CO COMMUNITY THEATER INC,CA,711110.0,A65
454661,473756346,2019,BAYAREADANCEWATCH,BAYAREADANCEWATCH,CA,711120.0,A62
454672,473757199,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
454834,473770722,2019,NEW MUSICAL THEATRE EXCHANGE,NEW MUSICAL THEATRE EXCHANGE,MN,711110.0,A65
454837,473770887,2019,BEAVER CIVIC ARTS,BEAVER CIVIC ARTS,UT,711100.0,A60
454839,473771099,2018,ROYAL SCOTTISH COUNTRY DANCE SOCIETY TWIN CITIES,ROYAL SCOTTISH COUNTRY DANCE SOCIETY TWIN CITIES,MN,711120.0,A62
454845,473771831,2019,PLAY IT FORWARD,PLAY IT FORWARD,RI,711110.0,A65
454886,473774430,2018,Providence Improv Guild Inc,PROVIDENCE IMPROV GUILD INC,RI,711110.0,A65
454927,473778885,2019,RHYTHMS OF INDIA INC,RHYTHMS OF INDIA INC,FL,711120.0,A62
454951,473780908,2019,UMANG INC,UMANG INC,WI,711100.0,A60
454967,473783013,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
454972,473783529,2015,ENCORE CHAMBER MUSIC INSTITUTE,ENCORE CHAMBER MUSIC INSTITUTE,OH,711130.0,A6C
454983,473784337,2019,QUEEN CITY VOICES,QUEEN CITY VOICES,MO,711130.0,A6B
455040,473789827,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
455056,473791305,2019,Bay Youth Music Association Inc,BAY YOUTH MUSIC ASSOCIATION INC,FL,711130.0,A68
455143,473799180,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
455150,473799849,2019,THE OVER THE RHINE MUSIC ART AND EARTH FOUNDATION,OVER THE RHINE MUSIC ART AND EARTH FOUNDATION,OH,711130.0,A68
455196,473803415,2019,CATHEDRAL BRASS,CATHEDRAL BRASS,VA,711120.0,A63
455203,473804170,2018,FRIENDS OF SPRINGBOARD DANSE LTD,FRIENDS OF SPRINGBOARD DANSE LTD,NY,711120.0,A62
455338,473816596,2017,BRIDGES HARMONY THROUGH MUSIC,BRIDGES HARMONY THROUGH MUSIC,VA,711130.0,A68
455497,473830088,2019,UNTIED BIKERS FOR UNJUST CAUSES AND TRAGEDIES,UNTIED BIKERS FOR UNJUST CAUSES AND TRAGEDIES,MO,711110.0,A65
455580,473839675,2019,RIGHT-CENTER-LEFT PRODUCTION COMPANY,RIGHT-CENTER-LEFT PRODUCTION COMPANY,IL,711110.0,A65
455655,473846256,2018,CONVERGENCE ENSEMBLE INC,CONVERGENCE ENSEMBLE INC,MA,711130.0,A6C
455716,473851627,2019,KIEL AREA YOUTH THEATRE INC,KIEL AREA YOUTH THEATRE INC,WI,711110.0,A65
455738,473853344,2015,ELMAR OLIVEIRA INTERNATIONAL VIOLIN COMPETITION INC,ELMAR OLIVEIRA INTERNATIONAL VIOLIN COMPETITION INC,FL,711130.0,A68
455750,473854366,2018,SIGHTGLASS THEATER COMPANY,SIGHTGLASS THEATER COMPANY,CA,711110.0,A65
455829,473861923,2019,FERNDALE COMMUNITY CONCERT BAND,FERNDALE COMMUNITY CONCERT BAND,MI,711130.0,A6C
455858,473864898,2017,STRICTLY BALLROOM DANCE STUDIO INC,STRICTLY BALLROOM DANCE STUDIO INC,MS,711120.0,A62
455868,473865319,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
455967,473874033,2018,DOUBLE PLAY YOUTH NETWORK,DOUBLE PLAY YOUTH NETWORK,LA,711110.0,A65
456041,473881281,2019,KINGMAN CONCERT BAND INC,KINGMAN CONCERT BAND INC,AZ,711130.0,A6C
456044,473882081,2019,SLY FOXXE PRODUCTIONS,SLY FOXXE PRODUCTIONS,CA,711110.0,A65
456068,473884851,2019,LITTLE MIAMI SELECT CHOIRS INC,LITTLE MIAMI SELECT CHOIRS INC,OH,711130.0,A6B
456079,473885806,2018,MOVEMENT PROJECT INC,MOVEMENT PROJECT INC,OH,711120.0,A62
456132,473892002,2017,CANTICUM SCHOLARE INC,CANTICUM SCHOLARE INC,NY,711130.0,A6B
456135,473892265,2019,HOUSTON YOUTH MUSIC ASSOCIATION,HOUSTON YOUTH MUSIC ASSOCIATION,TX,711130.0,A68
456167,473895380,2019,GERMANTOWN COUNTRY DANCERS INC,GERMANTOWN COUNTRY DANCERS INC,PA,711120.0,A62
456191,473897692,2019,BRISHCHIK,BRISHCHIK,WA,711110.0,A65
456297,473908055,2019,THE NEW RENAISSANCE THEATRE COMPANY,THE NEW RENAISSANCE THEATRE COMPANY,PA,711110.0,A65
456300,473908220,2019,SQUARE DANCE MINNESOTA INC,SQUARE DANCE MINNESOTA INC,MN,711120.0,A62
456340,473911487,2018,RHYTHMIC ALLIANCE,RHYTHMIC ALLIANCE,VA,711120.0,A62
456364,473913546,2018,A CHANCE TO DANCE INCORPORATED,A CHANCE TO DANCE INCORPORATED,MD,711120.0,A62
456388,473916192,2019,NFLPA FORMER PLAYERS DALLAS CHAPTER INC,NFLPA FORMER PLAYERS DALLAS CHAPTER INC,DC,711110.0,A65
456497,473926085,2016,POLLY PLUMB PRODUCTIONS,POLLY PLUMB PRODUCTIONS,OR,711130.0,A68
456599,473935260,2019,TRUMBULL HALL TROUPE INC,TRUMBULL HALL TROUPE INC,NH,711110.0,A65
456623,473938432,2018,AURAL STAGE STUDIOS INC,AURAL STAGE STUDIOS INC,NY,711110.0,A65
456696,473946331,2018,GREENVILLE FAMILY THEATER,GREENVILLE FAMILY THEATER,TX,711110.0,A65
456858,473960599,2017,SAVANNAH YOUTH DANCE PROJECT,SAVANNAH YOUTH DANCE PROJECT,GA,711120.0,A62
456944,473968104,2019,INSTRUMENTAL MUSIC FOUNDATION INC,INSTRUMENTAL MUSIC FOUNDATION INC,CA,711130.0,A68
457003,473973278,2019,EVANSTON 2ND ACT PLAYERS INC,EVANSTON 2ND ACT PLAYERS INC,IL,711110.0,A65
457011,473973688,2018,ALEXANDER PALEY MUSIC FESTIVAL INC,ALEXANDER PALEY MUSIC FESTIVAL INC,VA,711130.0,A68
457023,473974839,2019,PLAY IT FORWARD FOUNDATION,PLAY IT FORWARD FOUNDATION,MN,711110.0,A65
457119,473981989,2016,JACOB JONAS THE COMPANY INC,JACOB JONAS THE COMPANY INC,CA,711120.0,A62
457240,473993291,2018,IDAHO DANCE EDUCATION ORGANIZATION INC,IDAHO DANCE EDUCATION ORGANIZATION INC,ID,711120.0,A62
457351,474004641,2019,Laurel Ballet Parent Guild,LAUREL BALLET PARENT GUILD,MS,711120.0,A63
457389,474007807,2019,WYOMINGAIRES CHORUS,WYOMINGAIRES CHORUS,WY,711130.0,A6B
457477,474015852,2019,YOUNG PEOPLES MUSICAL THEATRE,YOUNG PEOPLES MUSICAL THEATRE,TX,711110.0,A65
457500,474017372,2019,MADISON CITY YOUTH ORCHESTRA INC,MADISON CITY YOUTH ORCHESTRA INC,AL,711130.0,A69
457508,474018059,2019,CROWD THEATER NFP,CROWD THEATER NFP,IL,711110.0,A65
457600,474025845,2014,STARS WITHIN REACH PRODUCTIONS INC,STARS WITHIN REACH PRODUCTIONS INC,NY,711110.0,A65
457646,474029115,2014,CENTRAL MIDWEST BALLET INC,CENTRAL MIDWEST BALLET INC,WI,711120.0,A63
457677,474031414,2018,INDIAN MUSIC PERFORMING ARTS AND CULTURE TODAYINC,INDIAN MUSIC PERFORMING ARTS AND CULTURE TODAY INC,NJ,711100.0,A60
457761,474038300,2019,ILUV2 DANCE,ILUV2 DANCE,TX,711120.0,A62
457775,474039394,2018,PARENT BOOSTER USA INC,PARENT BOOSTER USA INC,FL,711130.0,A69
457790,474040578,2015,HOLLY SPRINGS THEATRE COMPANY BOOSTERS INC,HOLLY SPRINGS THEATRE COMPANY BOOSTERS INC,NC,711110.0,A65
457821,474042749,2019,MILWAUKEE CLASSICAL GUITAR SOCIETY INC,MILWAUKEE CLASSICAL GUITAR SOCIETY INC,WI,711130.0,A68
457822,474042891,2018,COMMUNITY GOSPEL CHOIR OF ST LOUIS,COMMUNITY GOSPEL CHOIR OF ST LOUIS,MO,711130.0,A6B
457861,474046491,2017,BERWYN ARTS & MUSIC,BERWYN ARTS & MUSIC,IL,711130.0,A68
457919,474051425,2017,ZOOPENDOUS SHOW CHORUS INC,ZOOPENDOUS SHOW CHORUS INC,NC,711130.0,A6B
457974,474057204,2018,ONE WORLD COUNTRY GIRL GLOBAL,ONE WORLD COUNTRY GIRL GLOBAL,TN,711130.0,A68
458036,474062483,2017,ENSEMBLE ECHAPPE INC,ENSEMBLE ECHAPPE INC,NY,711130.0,A6C
458080,474064875,2015,PLAYING ON AIR INC,PLAYING ON AIR INC,NY,711110.0,A65
458127,474069804,2019,NATIONAL FEDERATION OF MUSIC CLUBS,NATIONAL FEDERATION OF MUSIC CLUBS,NM,711130.0,A68
458152,474072301,2018,THE KARSKI THEATER PROJECT,KARSKI THEATER PROJECT,DC,711110.0,A65
458188,474074902,2015,A TOWN GET DOWN,A TOWN GET DOWN,MO,711100.0,A61
458275,474081032,2018,JAY COUNTY MUSIC FOUNDATION INC,JAY COUNTY MUSIC FOUNDATION INC,IN,711130.0,A68
458298,474083470,2015,Jag Singers Booster Club Inc,JAG SINGERS BOOSTER CLUB INC,MS,711130.0,A6B
458405,474091210,2019,NEW ORLEANS VOLUNTEER ORCHESTRA,NEW ORLEANS VOLUNTEER ORCHESTRA,LA,711130.0,A69
458413,474092193,2019,LOUISVILLE CIVIC ORCHESTRA,LOUISVILLE CIVIC ORCHESTRA,KY,711130.0,A69
458496,474099186,2019,CHARITYS PURSE FOUNDATION INC,CHARITYS PURSE FOUNDATION INC,NJ,711100.0,A60
458513,474100566,2018,YOUTH THEATRE OF THE BLUEGRASS,YOUTH THEATRE OF THE BLUEGRASS,KY,711110.0,A65
458522,474101893,2019,GIRLS ROCK BIRMINGHAM,GIRLS ROCK BIRMINGHAM,AL,711130.0,A68
458622,474109892,2018,RED BRANCH THEATRE INC,RED BRANCH THEATRE INC,MD,711110.0,A65
458646,474112170,2018,MANNAKIN THEATER AND DANCE,MANNAKIN THEATER AND DANCE,CA,711120.0,A62
458675,474115194,2019,VASHON CHAMBER MUSIC,VASHON CHAMBER MUSIC,WA,711130.0,A6C
458677,474115524,2019,SPREAD THE TUNES INC,SPREAD THE TUNES INC,SD,711130.0,A68
458746,474122100,2019,ALLWAYZ ON STAGE,ALLWAYZ ON STAGE,CA,711110.0,A65
458747,474122204,2015,VIM VIGOR DANCE COMPANY,VIM VIGOR DANCE COMPANY,NY,711120.0,A62
458757,474122815,2014,HEARTBEAT OPERA LTD,HEARTBEAT OPERA LTD,NY,711130.0,A6A
458806,474126285,2018,Bay Area Jazz Society,BAY AREA JAZZ SOCIETY,CA,711130.0,A6C
458847,474129768,2018,HOMEWARD CHOIR INC,HOMEWARD CHOIR INC,GA,711130.0,A6B
458963,474142076,2019,ENCORE THEATRE COMPANY YOUTH GUILD,ENCORE THEATRE COMPANY YOUTH GUILD,NC,711110.0,A65
459025,474147456,2019,THE MEADOWS CHORUS INC,MEADOWS CHORUS INC,FL,711130.0,A6B
459027,474147703,2019,NOUMENON DANCE ENSEMBLE NFP,NOUMENON DANCE ENSEMBLE NFP,IL,711120.0,A62
459035,474148440,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,WA,711130.0,A6B
459038,474148498,2015,NMPA Songs Foundation,NMPA SUPPORTING OUR NEXT GENERATION OF SONGWRITERS SONGS FOUNDATION,DC,711130.0,A68
459049,474149178,2018,ARION CHAMBER MUSIC INC,ARION CHAMBER MUSIC INC,NY,711130.0,A6C
459079,474151754,2019,LOWCOUNTRY WIND SYMPHONY,LOWCOUNTRY WIND SYMPHONY,SC,711130.0,A69
459121,474155732,2014,YORK COUNTY HONORS CHOIRS,YORK COUNTY HONORS CHOIRS,PA,711130.0,A6B
459139,474157207,2016,PODIUM PLAYERS COMMUNITY THEATER,PODIUM PLAYERS COMMUNITY THEATER INC,CT,711110.0,A65
459203,474161995,2019,HOLLISTER YOUTH MUSIC NETWORK,HOLLISTER YOUTH MUSIC NETWORK,CA,711130.0,A68
459290,474170269,2019,NFLPA FORMER PLAYERS BIRMINGHAM CHAPTER INC,NFLPA FORMER PLAYERS BIRMINGHAM CHAPTER INC,DC,711110.0,A65
459303,474171593,2019,BLUE MOUNTAIN HERITAGE CHORUS,BLUE MOUNTAIN HERITAGE CHORUS,PA,711130.0,A6B
459320,474172645,2018,FOURTH COAST ENSEMBLE,FOURTH COAST ENSEMBLE,IL,711130.0,A6C
459348,474175354,2019,MID MICHIGAN BRASS BAND,MID MICHIGAN BRASS BAND,MI,711130.0,A6C
459360,474176425,2019,ENSEMBLE ENTERTAINMENT PRODUCTIONS INC,ENSEMBLE ENTERTAINMENT PRODUCTIONS INC,CA,711130.0,A6C
459472,474185718,2019,MUSICIANS FOR MUSICIANS INC,MUSICIANS FOR MUSICIANS INC,NY,711130.0,A68
459486,474186910,2018,FOUNDATIONL FOR DANCE,FOUNDATIONL FOR DANCE,NJ,711120.0,A62
459581,474196205,2017,RAJU LAMA FOUNDATION INC,RAJU LAMA FOUNDATION INC,NY,711130.0,A6B
459627,474199550,2019,WASHINGTON CHAMBER ORCHESTRA,WASHINGTON CHAMBER ORCHESTRA,MD,711130.0,A69
459724,474207100,2017,SHARE THE SPOTLIGHT INC,SHARE THE SPOTLIGHT INC,NY,711100.0,A60
459729,474207319,2019,NORTH AMERICAN FOLK MUSIC AND DANCE ALLIANCE INC,NORTH AMERICAN FOLK MUSIC AND DANCE ALLIANCE INC,NC,711120.0,A62
459733,474207930,2017,HOUSTON BAROQUE,HOUSTON BAROQUE,TX,711130.0,A6C
459752,474208900,2017,BURBAGE THEATRE COMPANY,BURBAGE THEATRE COMPANY,RI,711110.0,A65
459756,474209909,2019,MUFF-A-LOTTAS DANCE TROUPE,MUFF-A-LOTTAS DANCE TROUPE,LA,711120.0,A62
459800,474212671,2018,FAD THEATER GROUP,FAD THEATER GROUP,NY,711110.0,A65
459802,474213088,2018,DANCE LOVE INC,DANCE LOVE INC,MO,711120.0,A62
459823,474215338,2018,HEARTLIGHT PRODUCTIONS,HEARTLIGHT PRODUCTIONS,VA,711130.0,A6B
459825,474215525,2017,ARS MUSICA,ARS MUSICA,CA,711130.0,A68
459842,474217066,2015,The Vermont Opera Project,VERMONT OPERA PROJECT,VT,711130.0,A6A
459868,474219584,2019,DKDC-DIY PRODUCTIONS INC,DKDC-DIY PRODUCTIONS INC,FL,711120.0,A62
460001,474231636,2019,GATES MILLS PLAYERS INC,GATES MILLS PLAYERS INC,OH,711110.0,A65
460008,474232503,2019,SOULS IN HARMONY,SOULS IN HARMONY,VA,711130.0,A68
460082,474238940,2018,SOMETHING SOMETHING THEATRE,SOMETHING SOMETHING THEATRE,AZ,711110.0,A65
460132,474242406,2018,ARMSTRONG ORCHESTRA BOOSTER CLUB,ARMSTRONG ORCHESTRA BOOSTER CLUB,MN,711130.0,A69
460186,474247025,2018,RUBOS MUSIC SOLUTIONS,RUBOS MUSIC SOLUTIONS,MI,711130.0,A68
460235,474250617,2019,BIRCH BAY MUSIC FESTIVAL,BIRCH BAY MUSIC FESTIVAL,WA,711130.0,A68
460249,474251885,2019,MY DRAMA MINISTRY,MY DRAMA MINISTRY,NV,711110.0,A65
460295,474256417,2019,GANDY DANCER TRAIL MARATHON,GANDY DANCER TRAIL MARATHON,WI,711120.0,A62
460311,474257751,2019,THALIA SYMPHONY ORCHESTRA,THALIA SYMPHONY ORCHESTRA,WA,711130.0,A69
460322,474258448,2018,PLAY COLLABORATIVE ARTS,PLAY COLLABORATIVE ARTS,CA,711110.0,A65
460404,474266304,2019,ENDEAVOR THEATRE,ENDEAVOR THEATRE,OR,711110.0,A65
460411,474266447,2019,KETTLE CORN NEW MUSIC INC,KETTLE CORN NEW MUSIC INC,NY,711130.0,A68
460439,474269007,2017,GOLDEN MANE THEATRE BOOSTERS,GOLDEN MANE THEATRE BOOSTERS,TX,711110.0,A65
460513,474275662,2016,Emerald City Music,EMERALD CITY MUSIC,WA,711130.0,A68
460518,474275940,2019,TUTZANNI THEATRE COMPANY INC,TUTZANNI THEATRE COMPANY INC,NY,711110.0,A65
460536,474277764,2017,PARENT BOOSTER USA INC,PARENT BOOSTER USA INC,FL,711110.0,A65
460693,474292868,2019,PEARL JAMZ,PEARL JAMZ,MS,711100.0,A60
460784,474302361,2019,BMS PERFORMING ARTS BOOSTER CLUB,BMS PERFORMING ARTS BOOSTER CLUB,NC,711100.0,A60
460844,474307096,2015,KEYNOTES OF MUSIC FOR MT LEBANON,KEYNOTES OF MUSIC FOR MT LEBANON,PA,711130.0,A68
460859,474308091,2017,GARDEN VALLEY PIPE BAND,GARDEN VALLEY PIPE BAND,UT,711130.0,A6C
460901,474312123,2017,BLUE BUTTERFLY PRODUCTIONS,BLUE BUTTERFLY PRODUCTIONS,FL,711100.0,A60
460945,474315626,2019,BLUE STREAK ENSEMBLE,BLUE STREAK ENSEMBLE,OH,711130.0,A6C
460954,474316565,2019,SOME THEATRE COMPANY,SOME THEATRE COMPANY,ME,711110.0,A65
460990,474319697,2016,ST MARYS CHILDRENS THEATER INC,ST MARYS CHILDRENS THEATER INC,GA,711110.0,A65
461013,474322498,2018,VETS FOR MUSIC,VETS FOR MUSIC,MN,711130.0,A68
461056,474327313,2019,KP2 THEATRE FOUNDATION INC,KP2 THEATRE FOUNDATION INC,GA,711110.0,A65
461068,474328369,2019,TEXAS MUSIC EXPERIENCE,TEXAS MUSIC EXPERIENCE,TX,711130.0,A68
461243,474342793,2019,FRIENDS WITH MUSIC,FRIENDS WITH MUSIC,NJ,711130.0,A68
461269,474344878,2019,YAHWEH RYSE,YAHWEH RYSE,PA,711100.0,A60
461304,474348411,2019,TEMA YOUTH CHOIR USA INC,TEMA YOUTH CHOIR USA INC,VA,711130.0,A6B
461314,474349155,2017,JAX THEATRE,JAX THEATRE,OH,711110.0,A65
461328,474350312,2018,MAUI CONSCIOUS DANCE COLLECTIVE,MAUI CONSCIOUS DANCE COLLECTIVE,HI,711120.0,A62
461339,474351327,2018,MUSKINGUM YOUTH BALLET,MUSKINGUM YOUTH BALLET,OH,711120.0,A63
461341,474351539,2018,ROCKY MOUNT CHAMBER SINGERS,ROCKY MOUNT CHAMBER SINGERS,NC,711130.0,A6B
461367,474354385,2019,CY WALTER FOUNDATION,CY WALTER FOUNDATION,PA,711130.0,A68
461381,474355936,2019,GLASS CITY SWING BAND INCORPORATED,GLASS CITY SWING BAND,PA,711130.0,A6C
461393,474357049,2016,RUNAWAY STAGE THEATRICS,RUNAWAY STAGE THEATRICS,OR,711110.0,A65
461420,474359103,2018,PRO-ARTE EARLY MUSIC ENSEMBLE OF SAINT-LOUIS,PRO-ARTE EARLY MUSIC ENSEMBLE OF SAINT-LOUIS,MO,711130.0,A6C
461466,474364384,2019,ORANGE JAZZ COMPANY,ORANGE JAZZ COMPANY,TX,711130.0,A6C
461487,474366317,2019,SINGING TREE CHILDRENS THEATRE INC,SINGING TREE CHILDRENS THEATRE INC,GA,711110.0,A65
461512,474369049,2019,CLEARWATER CAST OF CHARACTERS,CLEARWATER CAST OF CHARACTERS,MN,711110.0,A65
461586,474374924,2018,SHAKESPEARE IN DETROIT,SHAKESPEARE IN DETROIT,MI,711110.0,A65
461601,474376177,2014,CANTATA PROFANA INC,CANTATA PROFANA INC,NY,711130.0,A6C
461620,474377750,2018,UPRISING THEATRE COMPANY,UPRISING THEATRE COMPANY,MN,711110.0,A65
461748,474387531,2016,GREATER NEWBURYPORT CHILDRENS CHORUS INC,GREATER NEWBURYPORT CHILDRENS CHORUS INC,MA,711130.0,A6B
461794,474391094,2018,BETHANY AREA REPERTORY THEATER,BETHANY AREA REPERTORY THEATER,DE,711110.0,A65
461803,474391768,2019,HOUSTON BRASS QUINTET INC,HOUSTON BRASS QUINTET INC,TX,711130.0,A68
461814,474392577,2017,DIRT DOGS THEATRE COMPANY,DIRT DOGS THEATRE COMPANY,TX,711110.0,A65
461865,474396989,2019,MACKENZIE WINSLOWS STORYTELLERS INITIATIVE,MACKENZIE WINSLOWS STORYTELLERS INITIATIVE,CO,711110.0,A65
461871,474397808,2015,CIRQUELOUIS COMPANY,CIRQUELOUIS COMPANY,KY,711100.0,A60
461905,474400214,2019,NEW MEXICO ACTORS LAB,NEW MEXICO ACTORS LAB,NM,711110.0,A65
461949,474403985,2018,OPEN BAR THEATRICALS LTD,OPEN BAR THEATRICALS LTD,NY,711110.0,A65
461951,474404137,2019,TWIN PORTS CHORAL PROJECT,TWIN PORTS CHORAL PROJECT,MN,711130.0,A6B
461983,474407044,2019,MADISON DULCIMERS INC,MADISON DULCIMERS INC,KY,711130.0,A68
462026,474410541,2019,4 CORNERS PROJECT INC,4 CORNERS PROJECT INC,NV,711130.0,A68
462037,474411557,2019,JAZZED UP MARRIAGES,JAZZED UP MARRIAGES,CA,711130.0,A6C
462087,474416138,2019,MONTROSE SUMMER MUSIC SERIES,MONTROSE SUMMER MUSIC SERIES,CO,711130.0,A68
462094,474416695,2019,SUMMER STAGE WOOSTER,SUMMER STAGE WOOSTER,OH,711110.0,A65
462125,474418770,2017,WESTMINSTER COMMUNITY PLAYHOUSE,WESTMINSTER COMMUNITY PLAYHOUSE,CA,711100.0,A61
462139,474419392,2015,SOUTHWEST DANCE COMPANY,SOUTHWEST DANCE COMPANY,UT,711120.0,A62
462142,474419581,2018,MUSIC MAKES ME HAPPY INC,MUSIC MAKES ME HAPPY INC,MA,711130.0,A68
462155,474420322,2018,PASCHAL NETWORK ORCHESTRA BOOSTER ASSOCIATION,PASCHAL NETWORK ORCHESTRA BOOSTER ASSOCIATION,TX,711130.0,A69
462240,474428022,2019,SUNSHINE MUSIC HOUSE INC,SUNSHINE MUSIC HOUSE INC,GA,711130.0,A68
462252,474428904,2019,FRIENDS IN HARMONY FOUNDATION,FRIENDS IN HARMONY FOUNDATION,TX,711130.0,A6B
462320,474435137,2018,SUNJAMS PRODUCTIONS,SUNJAMS PRODUCTIONS,CA,711130.0,A68
462347,474436596,2018,WOMENS A CAPPELLA ASSOCIATION,WOMENS A CAPPELLA ASSOCIATION,CA,711130.0,A68
462366,474438220,2019,BEL CANTO CHORUS,BEL CANTO CHORUS,WA,711130.0,A6B
462478,474446152,2019,PARENT BOOSTER USA INC,PARENT BOOSTER USA INC,AZ,711120.0,A62
462491,474447232,2019,NEW MEXICO DESERT SKY MIXED CHORUS,NEW MEXICO DESERT SKY MIXED CHORUS,NM,711130.0,A6B
462552,474451229,2019,LETS PLAY RUGBY,LETS PLAY RUGBY,CA,711110.0,A65
462569,474452473,2019,ARIEL RIVKA DANCE INC,ARIEL RIVKA DANCE INC,NJ,711120.0,A62
462681,474460867,2016,BAY AREA MUSIC PROJECT,BAY AREA MUSIC PROJECT,CA,711130.0,A68
462690,474461708,2019,POINT RICHMOND MUSIC,POINT RICHMOND MUSIC,CA,711130.0,A68
462691,474461818,2017,COMMUNITY BAND ROOM,COMMUNITY BAND ROOM,MO,711130.0,A6C
462712,474463681,2019,FOR LOVE AND MUSIC,FOR LOVE AND MUSIC,MD,711130.0,A68
462750,474466620,2016,SILVER STRINGS OF PUTNAM CITY INC,SILVER STRINGS OF PUTNAM CITY INC,OK,711130.0,A68
462793,474470389,2018,INTEGRITY MUSIC ENTERTAINMENT,INTEGRITY MUSIC ENTERTAINMENT,CA,711130.0,A68
462821,474472919,2015,DESI DANCE NETWORK INCORPORATED,DESI DANCE NETWORK INCORPORATED,CA,711120.0,A62
462837,474474074,2019,DEAN PRODUCTIONS THEATRE COMPANY,DEAN PRODUCTIONS THEATRE COMPANY,CA,711110.0,A65
462847,474475020,2018,WINFEST INC,WINFEST INC,AR,711130.0,A68
462881,474478432,2019,MIDDLE TENNESSEE GUITAR ALLIANCE INC,MIDDLE TENNESSEE GUITAR ALLIANCE INC,TN,711130.0,A68
462885,474478826,2018,GROVE CITY HIGH SCHOOL ORCHESTRA BOOSTERS INC,GROVE CITY HIGH SCHOOL ORCHESTRA BOOSTERS INC,OH,711130.0,A69
462910,474481762,2019,WIND DANCER RANCH EQUINE RESCUE SERVICES INC,WIND DANCER RANCH EQUINE RESCUE SERVICES INC,LA,711120.0,A62
462925,474482745,2018,MUSIC ADDS UP,MUSIC ADDS UP,SD,711130.0,A68
462941,474484086,2014,GIVING VOICE INITIATIVE,GIVING VOICE INITIATIVE,MN,711130.0,A6B
463016,474489484,2019,CEDAR SINGERS COMMUNITY CHORUS,CEDAR SINGERS COMMUNITY CHORUS,IA,711130.0,A6B
463045,474492485,2019,CONCERTS ON THE SLOPE INC,CONCERTS ON THE SLOPE INC,NY,711130.0,A68
463093,474496956,2015,EXPECT RENAISSANCE INC,EXPECT RENAISSANCE INC,VA,711130.0,A68
463094,474496975,2018,THE BRITTANY DANCE FILM THEATRE FOUNDATION INC,BRITTANY DANCE FILM & THEATRE FOUNDATION INC,NY,711120.0,A62
463095,474497039,2015,Opera Modo,OPERA MODO INC,MI,711130.0,A6A
463129,474500127,2018,IRANIAN PERFORMING ARTS INC,IRANIAN PERFORMING ARTS INC,MA,711100.0,A60
463140,474501263,2019,SYNDICATE FOR THE NEW ARTS,SYNDICATE FOR THE NEW ARTS,OH,711130.0,A68
463226,474509177,2019,CROWBAIT CLUB,CROWBAIT CLUB,ME,711110.0,A65
463233,474510152,2019,SOUTH KITSAP HIGH SCHOOL DANCE TEAM BOOSTERS,SOUTH KITSAP HIGH SCHOOL DANCE TEAM BOOSTERS,WA,711120.0,A62
463241,474511615,2018,DEDICATED 2 DANCE,DEDICATED 2 DANCE,IA,711120.0,A62
463274,474514756,2019,35TH INDIANA PIPES AND DRUMS CORP,35TH INDIANA PIPES AND DRUMS CORP,IN,711130.0,A6C
463360,474522942,2019,HAWAIIAN MUSIC WALK OF FAME CORP,HAWAIIAN MUSIC WALK OF FAME CORP,HI,711130.0,A68
463374,474523884,2015,INDIESPACE INC,INDIESPACE INC,NY,711110.0,A65
463426,474528491,2019,STAGE PRESENTS INC,STAGE PRESENTS INC,MN,711110.0,A65
463465,474531556,2019,BALLARD DANCE TEAM,BALLARD DANCE TEAM,KY,711120.0,A62
