,100_of_Earned_upto_45_Gross_max_10m,45_of_Earned_max_10m,45_of_Gross_max_10m,EIN,Number of employees,Source,contributed_rev,earned_program_service_rev,gross_rev,tax_pd,total_exp,total_rev,NAME,STATE,NAICS,NTEEFINAL
324315,0.0,0.0,0.0,161005643,0,2019-990,0,0,0,201806,0,0,BUFFALO INNER CITY BALLET CO INC,NY,711120.0,A63
324819,306279.45,188183.7,306279.45,741238425,10,2019-990,251523,418186,680621,201806,691932,680621,HOUSTON YOUTH SYMPHONY,TX,711130.0,A69
324871,1863002.7,1863002.7,1863002.7,463190095,8,2019-990,0,4140006,4140006,201708,4443470,4140006,MUSIC SHOWCASE FESTIVALS INC,PA,711130.0,A68
324920,36814.0,16566.3,82903.95,943101945,0,2019-990,86585,36814,184231,201812,90479,162410,CUTTER THEATRE,WA,711100.0,A60
324935,30721.95,28865.7,30721.95,431054386,0,2019-990,1067,64146,68271,201806,60681,68271,LITTLE THEATRE OF JEFFERSON CITY,MO,711110.0,A65
325323,151536.15,142875.9,151536.15,363598385,3,2019-990,0,317502,336747,201812,596950,324814,TURFGRASS PRODUCERS INTERNATIONAL,IL,711100.0,A61
325473,0.0,0.0,512886.15,954603048,6,2019-990,1046101,0,1139747,201812,985250,1080058,NO LIMITS THEATER GROUP INC,CA,711110.0,A65
325515,54969.75,40959.0,54969.75,263493573,1,2019-990,30650,91020,122155,201812,170415,122155,MINERAL POINT OPERA HOUSE INC,WI,711100.0,A61
325567,108880.2,78065.55,108880.2,341935162,0,2019-990,68474,173479,241956,201812,237101,241956,MERCURY SUMMER STOCK,OH,711110.0,A65
325599,120607.65000000001,119590.65000000001,120607.65000000001,200703615,0,2019-990,2260,265757,268017,201812,261958,268017,LOUISIANA DELTA BALLET,LA,711120.0,A63
325658,308174.4,227846.25,308174.4,364573236,27,2019-990,92498,506325,684832,201812,656574,660663,MUDLARK THEATER COMPANY,IL,711110.0,A65
325808,14999.0,6749.55,35739.450000000004,742850567,0,2019-990,26389,14999,79421,201812,71275,79421,NEW THEATRE GUILD SCHOLARSHIP FOUNDATION,KS,711110.0,A65
325859,292155.3,208818.0,292155.3,562351578,17,2019-990,185194,464040,649234,201812,532138,647353,OLMSTED PERFORMING ARTS INC,OH,711100.0,A60
325886,48400.200000000004,40651.200000000004,48400.200000000004,526002592,0,2019-990,17029,90336,107556,201906,77740,107556,VAGABOND PLAYERS INC,MD,711110.0,A65
326037,0.0,0.0,29846.25,60963170,0,2019-990,53513,0,66325,201906,64336,64455,OPERA NEW ENGLAND OF NORTHEASTERN CONN INC,CT,711130.0,A6A
326047,0.0,0.0,0.0,356027421,2,2019-990,0,0,0,201812,57879,0,MUNCIE CIVIC THEATRE ASSOCIATION,IN,711110.0,A65
326054,102877.65000000001,68732.55,102877.65000000001,521311182,1,2019-990,59646,152739,228617,201906,229724,221826,FAUQUIER COMMUNITY THEATRE-STORY PAINTERS INC,VA,711110.0,A65
326089,105731.1,77125.5,105731.1,352179695,5,2019-990,63568,171390,234958,201812,208229,234958,BRICK THEATER INC,NY,711110.0,A65
326143,0.0,0.0,17318.25,510511623,0,2019-990,0,0,38485,201812,65471,38485,KEAN THEATRE INC,PA,711100.0,A61
326212,0.0,0.0,13414.050000000001,237452666,0,2019-990,29769,0,29809,201904,198132,29809,SWEET ADELINES INTERNATIONAL,NY,711130.0,A6B
326299,291891.15,187092.45,291891.15,203461817,1,2019-990,232886,415761,648647,201812,644268,648647,FRIENDS OF BAYOU ST JOHN,LA,711100.0,A60
326313,0.0,0.0,18970.65,526674347,0,2019-990,24975,0,42157,201812,35863,42157,CHARLES L GAMBIER TR,MD,711100.0,A60
326319,0.0,0.0,1813234.05,521544030,8,2019-990,4019974,0,4029409,201812,3555405,4029409,HERBIE HANCOCK INSTITUTE OF JAZZ,DC,711130.0,A68
326342,8548.0,3846.6,11861.550000000001,222799295,0,2019-990,17811,8548,26359,201811,26359,26359,BALLET COMPANY OF THE PERFORMING ARTS ENSEMBLE A NJ NON PRFT CORP,NJ,711120.0,A63
326354,429421.0,193239.45,439960.5,203575558,7,2019-990,547469,429421,977690,201812,1029947,977690,LUBBOCK MOONLIGHT MUSICALS INC,TX,711110.0,A65
326379,172977.30000000002,155156.85,172977.30000000002,364307184,3,2019-990,38361,344793,384394,201812,358738,384394,MUSICAL OFFERING,IL,711130.0,A68
326433,108955.0,49029.75,174747.6,272706005,21,2019-990,256949,108955,388328,201906,349329,344227,ST LOUIS DANCE THEATRE,MO,711120.0,A62
326516,0.0,0.0,18080.55,464319988,3,2019-990,36606,0,40179,201812,513276,40179,MERCER ISLAND CENTER FOR THE ARTS,WA,711100.0,A61
326540,0.0,0.0,41225.4,710749546,0,2019-990,16863,0,91612,201906,91480,87109,WEEKEND THEATER INC,AR,711110.0,A65
326560,297348.75,168773.4,297348.75,742894037,0,2019-990,273933,375052,660775,201812,785553,660775,PLAYHOUSE 2000 INC,TX,711110.0,A65
326582,18254.0,8214.300000000001,28215.0,731340172,6,2019-990,44391,18254,62700,201812,86186,62700,OK MOZART INC,OK,711130.0,A68
326604,119697.3,118145.25,119697.3,800109187,6,2019-990,3333,262545,265994,201906,253408,265994,OVERTURE BAND PROGRAMS INC,WI,711130.0,A6C
326647,1535.0,690.75,10995.75,861159920,0,2019-990,22900,1535,24435,201712,10969,24435,GROUND UP PRODUCTIONS,NY,711110.0,A65
326678,52769.25,45592.200000000004,52769.25,810774559,0,2019-990,15949,101316,117265,201712,115901,117265,FARM LEAGUE PLAY IT FORWARD,TX,711110.0,A65
326821,138195.45,138195.45,138195.45,10671893,19,2019-990,0,307101,307101,201906,279184,307101,ALEXANDRIA & AKEAS PLAYHOUSE INC,NY,711100.0,A61
326826,73430.0,33043.5,117341.55,541750001,10,2019-990,167074,73430,260759,201812,284992,256772,FLOYD COMMUNITY CENTER FOR THE ARTS INC,VA,711100.0,A61
326828,23627.0,10632.15,39880.8,270976194,0,2019-990,64820,23627,88624,201906,71587,88624,FRESNO COMMUNITY CHORUS INC,CA,711130.0,A6B
326832,274926.60000000003,198309.15,274926.60000000003,141846766,40,2019-990,123409,440687,610948,201812,517297,602910,GOOD THEATER INC,ME,711110.0,A65
326850,38365.0,17264.25,79078.95,912072869,1,2019-990,137366,38365,175731,201906,183177,175731,CASCADE SYMPHONY ORCHESTRA INC,WA,711130.0,A69
326900,16820.0,7569.0,58204.8,421646001,9,2019-990,91132,16820,129344,201906,169087,129344,SPOOKY ACTION THEATER COMPANY,DC,711110.0,A65
326918,112765.95,104496.3,112765.95,411988345,0,2019-990,18377,232214,250591,201812,260824,250591,OUT ON A LIMB DANCE COMPANY,MN,711120.0,A62
327103,69389.0,31225.05,95781.15000000001,721564272,0,2019-990,143458,69389,212847,201905,212605,212847,WHITNEY PLAYERS,CT,711110.0,A65
327133,190261.80000000002,135674.1,190261.80000000002,240864108,2,2019-990,76175,301498,422804,201709,437586,408138,MILLBROOK PLAYHOUSE INC,PA,711110.0,A65
327238,56622.15,52357.5,56622.15,226063522,0,2019-990,0,116350,125827,201908,136119,125827,PLAYHOUSE ASSOCIATION INCORPORATED,NJ,711110.0,A65
327306,303430.0,136543.5,569294.55,462816614,0,2019-990,961669,303430,1265099,201812,1202925,1265099,NU DECO ENSEMBLE INC,FL,711130.0,A6C
327324,8577.0,3859.65,15291.9,611539533,0,2019-990,25405,8577,33982,201808,29711,33982,RIDGECREST CHAMBER MUSIC SOCIETY,CA,711130.0,A6C
327329,0.0,0.0,66610.35,66465551,0,2019-990,0,0,148023,201712,35000,8218,HOCHBERG FOUNDATION TR,OH,711100.0,A60
327399,0.0,0.0,288.90000000000003,800490178,0,2019-990,642,0,642,201812,642,642,CEO CHILDREN ENRICHED WITH OPPORTUNITIES INC,FL,711100.0,A61
327433,128843.0,57979.35,226425.15,561610461,1,2019-990,285091,128843,503167,201906,481693,499788,THE CHAMBER ORCHESTRA OF THE TRIANGLE INC,NC,711130.0,A69
327445,121058.55,63495.450000000004,121058.55,202923540,3,2019-990,127918,141101,269019,201906,250649,269019,DAL NIENTE NEW MUSIC NFP,IL,711130.0,A68
327452,0.0,0.0,225.0,510536189,0,2019-990,500,0,500,201812,155,500,COMMUNITY CONCERTS OF GREENWICH INC,CT,711130.0,A68
327470,60652.8,45726.75,60652.8,453649702,38,2019-990,33169,101615,134784,201906,133781,134784,TRUSTY SIDEKICK THEATER COMPANY INC,NY,711110.0,A65
327644,0.0,0.0,9299.25,231933198,0,2019-990,0,0,20665,201906,3343,20665,EASTERN INDUSTRIAL DEVELOPMENT COMPANY OF NORTHEASTERN PENNSYLVAN,PA,711100.0,A60
327772,8737.0,3931.65,286196.4,262666641,4,2019-990,598996,8737,635992,201906,581287,610021,LIVECONNECTIONS ORG,PA,711130.0,A68
327867,0.0,0.0,110806.2,800732126,12,2019-990,246234,0,246236,201812,228087,246236,ACTIONN,NV,711110.0,A65
327881,132755.4,120312.45,132755.4,203805150,6,2019-990,27561,267361,295012,201906,261523,295012,XELIAS AERIAL ARTS STUDIO,MN,711100.0,A60
327992,249504.0,112276.8,806983.2000000001,42786576,19,2019-990,1452425,249504,1793296,201906,1537448,1706387,REHEARSAL FOR LIFE INC,MA,711110.0,A65
328014,24375.600000000002,13416.300000000001,24375.600000000002,237081997,0,2019-990,24352,29814,54168,201812,64680,54168,CANTERBURY GUILD INC,IN,711110.0,A65
328093,87141.0,39213.450000000004,98582.85,462515000,0,2019-990,131932,87141,219073,201712,220773,219073,STAGECRAFT INSTITUTE OF LAS VEGAS,NV,711110.0,A65
328136,19873.0,8942.85,34677.450000000004,363672890,0,2019-990,57188,19873,77061,201812,75380,77061,ZEPHYR DANCE ENSEMBLE,IL,711130.0,A6C
328150,33628.0,15132.6,111755.25,271102811,1,2019-990,214830,33628,248345,201906,232403,248345,WASHINGTON MASTER CHORALE INC,DC,711130.0,A6B
328286,64026.0,28811.7,231557.85,262455607,0,2019-990,423569,64026,514573,201906,482798,475083,RAFT - COLORADO,CO,711130.0,A68
328351,0.0,0.0,110166.75,270049053,0,2019-990,243199,0,244815,201908,216926,244815,LANSDALE COMMUNITY CONCERTS INC,PA,711130.0,A68
328401,94826.25,76650.75,94826.25,263775625,0,2019-990,40390,170335,210725,201812,179550,210725,SIERRA STAGES,CA,711110.0,A65
328430,107378.1,70262.55,107378.1,581313784,0,2019-990,47109,156139,238618,201906,188481,227014,BALLET ARTS INC OF JACKSON,TN,711120.0,A63
328470,119575.0,53808.75,124359.75,10918058,6,2019-990,151985,119575,276355,201906,287440,276355,COPPER STREET BRASS QUINTET NON PROFIT,MN,711130.0,A68
328478,173160.9,105961.5,173160.9,204214083,2,2019-990,128201,235470,384802,201812,373679,367195,DRAGON PRODUCTIONS THEATRE COMPANY,CA,711110.0,A65
328830,31185.0,14033.25,42874.65,20338911,4,2019-990,64006,31185,95277,201907,95110,95277,NEW HAMPSHIRE MIME COMPANY,NH,711110.0,A65
328908,0.0,0.0,151443.45,250426431,0,2019-990,11410,0,336541,201812,114365,117150,CROATIAN SOCIAL & GLEE CLUB JADRAN,PA,711130.0,A6B
328988,68373.90000000001,58937.85,68373.90000000001,43497501,1,2019-990,5654,130973,151942,201812,127538,147708,ENTER STAGE LEFT THEATER INC,MA,711110.0,A65
329134,195603.75,195498.9,195603.75,462663098,7,2019-990,233,434442,434675,201812,362750,434675,WR ARTS INC,NY,711100.0,A60
329223,68132.0,30659.4,141562.35,66098657,110,2019-990,209433,68132,314583,201906,326791,305258,RIDGEFIELD SYMPHONY ORCHESTRA INC,CT,711130.0,A69
329245,85884.0,38647.8,88574.40000000001,454518582,2,2019-990,110948,85884,196832,201906,183490,196832,NORTH TEXAS METROPLEX CHILDRENS CHOIRS INC,TX,711130.0,A6B
329256,1488970.8,857071.8,1488970.8,596154976,31,2019-990,1180961,1904604,3308824,201904,3154392,3075417,THE NAPLES PLAYERS INC,FL,711110.0,A65
329318,29743.0,13384.35,49536.450000000004,330895635,0,2019-990,77193,29743,110081,201906,100561,100692,ORANGE COUNTY WOMENS CHORUS,CA,711130.0,A6B
329401,93987.45,77334.75,93987.45,264447548,0,2019-990,22196,171855,208861,201906,226129,198707,SUPPORTING THEATRE AT RANCH,TX,711110.0,A65
329422,49610.0,22324.5,91050.75,566061468,0,2019-990,130100,49610,202335,201906,147647,191816,TRYON LITTLE THEATRE INC,NC,711110.0,A65
329444,34330.0,15448.5,128478.6,870659352,2,2019-990,217873,34330,285508,201906,236010,261401,MOUNTAIN WEST STRING ACADEMY,UT,711130.0,A69
329449,30700.0,13815.0,55260.0,431706418,0,2019-990,92100,30700,122800,201906,126800,122800,ST LOUIS AFRICAN CHORUS,MO,711130.0,A6B
329503,88055.0,39624.75,152401.5,270241182,0,2019-990,222357,88055,338670,201906,297453,303704,NEWBERRY CONSORT NFP,IL,711130.0,A68
329561,31300.0,14085.0,52078.5,204517566,0,2019-990,84430,31300,115730,201906,120500,115730,AZ OPERA COMPANY,AZ,711130.0,A6A
329578,131980.95,95965.2,131980.95,856014364,0,2019-990,69527,213256,293291,201901,222429,280800,MUSICAL THEATER SOUTHWEST,NM,711110.0,A65
329582,11364.0,5113.8,13159.800000000001,112579252,0,2019-990,17880,11364,29244,201812,34033,29244,RYAN REPERTORY COMPANY INC,NY,711110.0,A65
329651,22400.100000000002,11200.050000000001,22400.100000000002,942840177,0,2019-990,0,24889,49778,201906,14082,13085,SARATOGA CUPERTINO COLUMBIAN COMPANY,CA,711100.0,A60
329754,69094.35,58029.3,69094.35,311770525,3,2019-990,7990,128954,153543,201812,179641,144173,CHILDRENS PLAYHOUSE OF MARYLAND INC,MD,711110.0,A65
329763,329809.05,317250.45,329809.05,371501970,3,2019-990,23868,705001,732909,201812,690601,732909,GREEN MOUNTAIN CHAMBER MUSIC FESTIVAL,NC,711130.0,A6C
329776,163891.0,73750.95,202050.45,383414879,2,2019-990,282552,163891,449001,201812,431869,449001,BRASS BAND OF BATTLE CREEK,MI,711130.0,A6C
329787,146827.80000000002,122489.1,146827.80000000002,521365500,6,2019-990,54086,272198,326284,201906,383984,326284,KINETICS DANCE THEATRE INC,MD,711120.0,A62
329789,84514.0,38031.3,111057.75,26577706,13,2019-990,162278,84514,246795,201812,286785,246795,RUSKIN GROUP THEATRE COMPANY,CA,711110.0,A65
330032,0.0,0.0,223375.5,230535160,9,2019-990,11122,0,496390,201806,264823,256146,DOYLESTOWN MAENNERCHOR SOCIETY,PA,711130.0,A6B
330114,145081.35,67729.95,145081.35,412211673,9,2019-990,162766,150511,322403,201806,324194,322403,SARASOTA CONTEMPORARY DANCE INC,FL,711120.0,A62
330141,17500.0,7875.0,23872.5,134138159,0,2019-990,35550,17500,53050,201812,52900,53050,DRILLING COMPANY THEATRICAL PRODUCTIONS INC,NY,711110.0,A65
330151,53250.0,23962.5,97590.6,812778740,0,2019-990,111988,53250,216868,201909,197584,199977,CAROGA ARTS COLLECTIVE INC,NY,711130.0,A68
330164,127551.6,69833.25,127551.6,811445441,5,2019-990,126728,155185,283448,201812,239676,283448,SOUNDS GOOD CHOIR NFP,IL,711130.0,A6B
330181,299119.5,175815.9,299119.5,273586583,0,2019-990,273859,390702,664710,201906,448334,664710,YLC BALLET,CA,711120.0,A63
330218,124167.6,74457.45,124167.6,481290257,1,2019-990,15988,165461,275928,201906,228617,275928,NEWINGTON CHILDRENS THEATRE COMPANY,CT,711110.0,A65
330276,80392.0,36176.4,133569.9,310960571,44,2019-990,212531,80392,296822,201906,321296,296822,VOCAL ARTS ENSEMBLE OF CINCINNATI,OH,711130.0,A6B
330312,28042.2,15304.5,28042.2,166054190,0,2019-990,28303,34010,62316,201706,70761,62316,ROME COMMUNITY THEATER INC,NY,711110.0,A65
330365,76917.0,34612.65,160747.2,570943743,0,2019-990,276901,76917,357216,201906,357395,357216,COLUMBIA CLASSICAL BALLET CO,SC,711120.0,A63
330371,55532.0,24989.4,121617.45,820569936,8,2019-990,214729,55532,270261,201812,224406,270261,SOUNDING JOY MUSIC THERAPY INC,HI,711130.0,A68
330423,97335.0,43800.75,163807.2,930710438,62,2019-990,230457,97335,364016,201906,436953,340588,EUGENE CONCERT CHOIR INC,OR,711130.0,A6B
330448,29515.5,19984.5,29515.5,421423557,0,2019-990,21150,44410,65590,201812,74195,65590,CEDAR BASIN JAZZ FESTIVAL INC,IA,711130.0,A6C
330454,204303.15,204303.15,204303.15,133313240,1,2019-990,0,454007,454007,201906,483005,454007,ENCORE PERFORMING ARTS INC,NY,711100.0,A60
330532,0.0,0.0,813090.15,203584556,0,2019-990,147607,0,1806867,201812,405028,1671185,CHILDS PLAY,WA,711110.0,A65
330543,849625.65,386553.15,849625.65,943137852,117,2019-990,691337,859007,1888057,201906,1658277,1686591,CRATERIAN PERFORMANCES COMPANY,OR,711100.0,A61
330559,44617.950000000004,25579.350000000002,44617.950000000004,730725437,1,2019-990,18748,56843,99151,201906,105759,94491,TULSA SPOTLIGHTERS INC,OK,711110.0,A65
330861,0.0,0.0,180561.15,141975264,0,2019-990,386682,0,401247,201907,143420,400057,TWIN CITIES CATHOLIC CHORALE,MN,711130.0,A6B
330875,45107.55,34466.85,45107.55,205612496,0,2019-990,23646,76593,100239,201806,80373,100239,MOVING ARTS EXCHANGE INC,MA,711100.0,A61
330941,75645.0,37112.4,75645.0,10459493,3,2019-990,71807,82472,168100,201906,151046,168100,MIDCOAST SYMPHONY ORCHESTRA,ME,711130.0,A69
330972,89090.55,46107.0,89090.55,566047984,0,2019-990,67418,102460,197979,201906,187229,197979,KINGS MOUNTAIN LITTLE THEATRE INC,NC,711110.0,A65
331065,25533.9,17265.15,25533.9,270804113,2,2019-990,18352,38367,56742,201907,71310,56742,LEAP OF FAITH DANCE COMPANY,OH,711120.0,A62
331083,20691.0,9310.95,39381.3,526050728,0,2019-990,66823,20691,87514,201906,162007,87514,THE WEST ANNAPOLIS FIRE AND IMPROVEMENT COMPANY,MD,711100.0,A60
331084,20691.0,9310.95,39381.3,526050728,0,2019-990,66823,20691,87514,201906,162007,87514,THE WEST ANNAPOLIS FIRE AND IMPROVEMENT COMPANY,MD,711100.0,A60
331132,435633.3,324787.95,435633.3,454109079,12,2019-990,185595,721751,968074,201812,930665,947893,WOODLAWN THEATRE INC,TX,711110.0,A65
331153,107619.75,98424.0,107619.75,760799082,0,2019-990,13900,218720,239155,201906,214941,236784,AMERICAN DANCE COMPETITION INC,FL,711120.0,A62
331193,104166.0,57109.950000000004,104166.0,742342776,19,2019-990,94393,126911,231480,201906,224589,226242,COLORADO YOUTH SYMPHONY ORCHESTRA ASSOCIATION,CO,711130.0,A69
331284,27849.0,12532.050000000001,61001.55,463812139,1,2019-990,51150,27849,135559,201812,65193,89409,BALLET IN THE CITY INC,OH,711120.0,A63
331295,109919.25,73885.5,109919.25,271608442,0,2019-990,2579,164190,244265,201812,184477,183715,BREITLING PERFORMING ARTS,TX,711110.0,A65
331327,27956.0,12580.2,149143.5,300628751,0,2019-990,303474,27956,331430,201812,311754,331430,PERFORMING ARTS AND SCIENCE ACADEMY PASA,SC,711100.0,A60
331340,118970.1,58089.6,118970.1,61778633,1,2019-990,135290,129088,264378,201904,238465,264378,CHAMBER MUSIC CHARLESTON,SC,711130.0,A6C
331385,71269.0,32071.05,191912.4,956220739,2,2019-990,354171,71269,426472,201906,411975,426472,PALM SPRINGS OPERA GUILD OF THE DESERT,CA,711130.0,A6A
331389,0.0,0.0,953423.55,134127500,50,2019-990,2096354,0,2118719,201906,1150707,2052735,OPENING ACT INC,NY,711110.0,A65
331781,121238.0,54557.1,318786.75,454815944,26,2019-990,550281,121238,708415,201812,705673,699303,THEATRE OF THE OPPRESSED NYC,NY,711110.0,A65
331858,91111.95,46394.55,91111.95,311311304,0,2019-990,98005,103099,202471,201812,194989,202471,GREATER CINCINNATI BLUES SOCIETY INC,OH,711130.0,A68
331869,95054.40000000001,45510.75,95054.40000000001,570834963,0,2019-990,96641,101135,211232,201905,224190,211232,HILTON HEAD CHORAL SOCIETY INC,SC,711130.0,A6B
331969,0.0,0.0,18267.3,264211583,0,2019-990,40588,0,40594,201812,21518,40594,HARP GUITAR FOUNDATION,CA,711130.0,A68
331992,0.0,0.0,166053.15,271411970,0,2019-990,118825,0,369007,201905,219204,296153,CAROLINA WINTER ENSEMBLE ASSOCIATION INC,SC,711130.0,A6C
332197,70800.75,48341.700000000004,70800.75,351769270,14,2019-990,32315,107426,157335,201906,130563,157335,KETTERING CHILDRENS CHOIR,OH,711130.0,A6C
332268,94231.35,54485.55,94231.35,455119877,0,2019-990,50385,121079,209403,201905,166997,189650,TREEHOUSE THEATER,WI,711110.0,A65
332306,814698.4500000001,667606.9500000001,814698.4500000001,592612709,63,2019-990,132087,1483571,1810441,201906,1847597,1761824,THE HISTORIC COCOA VILLAGE PLAYHOUSE INC,FL,711110.0,A65
332339,285017.4,237589.65,285017.4,237348135,3,2019-990,105379,527977,633372,201812,664840,633372,THEATRE OF THE REPUBLIC INC,SC,711110.0,A65
332384,27252.0,12263.4,58081.950000000004,133369910,0,2019-990,90523,27252,129071,201906,112644,120744,LION WISE INC,NY,711130.0,A6B
332411,1851.75,951.75,1851.75,42621713,0,2019-990,2000,2115,4115,201905,12213,4115,OPERA NEW ENGLAND OF CAPE COD INC,MA,711130.0,A6A
332425,0.0,0.0,27749.7,160703048,0,2019-990,13420,0,61666,201712,115393,41183,COLORED MUSICIANS CLUB OF BUFFALO NEW YORK INC,NY,711130.0,A68
332491,89389.0,40225.05,98614.35,841450958,2,2019-990,126258,89389,219143,201806,248327,217017,ST MARTINS CHAMBER CHOIR,CO,711130.0,A6B
332539,79231.0,35653.950000000004,110029.95,263523849,5,2019-990,124599,79231,244511,201812,141185,234788,MARIETTA CENTER FOR THE ARTS,PA,711110.0,A65
332576,27914.0,12561.300000000001,159134.85,510161752,0,2019-990,289459,27914,353633,201906,338697,351251,INTERNATIONAL TUBA-EUPHONIUM ASSO,AZ,711130.0,A68
332635,416434.95,398650.5,416434.95,942776189,23,2019-990,39521,885890,925411,201812,1013385,925411,PERFORMING GROUPS FOR YOUTH,CA,711130.0,A6B
332668,40929.0,18418.05,69745.95,161099230,0,2019-990,57145,40929,154991,201905,115865,154991,GENEVA CONCERTS INC,NY,711130.0,A68
332739,283355.55,213052.5,283355.55,946124107,50,2019-990,156227,473450,629679,201907,637286,629679,TOWN HALL THEATRE COMPANY INC,CA,711110.0,A65
332867,140582.7,80766.90000000001,140582.7,300137284,0,2019-990,132924,179482,312406,201812,319307,312406,THE VILLAGE REPERTORY CO,SC,711110.0,A65
332875,17930.7,10079.1,17930.7,273558706,0,2019-990,17448,22398,39846,201812,31359,39846,CONSIDER THIS INC,TN,711100.0,A60
332962,10210.0,4594.5,32342.850000000002,521335361,0,2019-990,44431,10210,71873,201806,64694,65711,DRUM POINT PROJECT INC,MD,711130.0,A68
333035,40918.0,18413.100000000002,98173.35,202501698,1,2019-990,127394,40918,218163,201812,215360,195363,SOUTHERN COLORADO REPERTORY THEATRE LTD,CO,711110.0,A65
